Fold,scenario_id,group,w_idx,p_idx,k_idx
3,528,out_of_sample,4,5,3
3,529,out_of_sample,4,5,4
3,532,out_of_sample,4,6,2
3,535,out_of_sample,4,7,0
3,539,out_of_sample,4,7,4
3,541,out_of_sample,4,8,1
3,542,out_of_sample,4,8,2
3,543,out_of_sample,4,8,3
3,544,out_of_sample,4,8,4
3,546,out_of_sample,4,9,1
3,547,out_of_sample,4,9,2
3,553,out_of_sample,4,10,3
3,556,out_of_sample,4,11,1
3,561,out_of_sample,4,12,1
3,562,out_of_sample,4,12,2
3,564,out_of_sample,4,12,4
3,565,out_of_sample,4,13,0
3,566,out_of_sample,4,13,1
3,567,out_of_sample,4,13,2
3,571,out_of_sample,4,14,1
3,574,out_of_sample,4,14,4
3,575,out_of_sample,4,15,0
3,576,out_of_sample,4,15,1
3,577,out_of_sample,4,15,2
3,578,out_of_sample,4,15,3
3,582,out_of_sample,4,16,2
3,583,out_of_sample,4,16,3
3,584,out_of_sample,4,16,4
3,586,out_of_sample,4,17,1
3,589,out_of_sample,4,17,4
3,590,out_of_sample,4,18,0
3,591,out_of_sample,4,18,1
3,592,out_of_sample,4,18,2
3,597,out_of_sample,4,19,2
3,598,out_of_sample,4,19,3
3,603,out_of_sample,4,20,3
3,608,out_of_sample,4,21,3
3,613,out_of_sample,4,22,3
3,614,out_of_sample,4,22,4
3,615,out_of_sample,4,23,0
3,617,out_of_sample,4,23,2
3,618,out_of_sample,4,23,3
3,619,out_of_sample,4,23,4
3,620,out_of_sample,4,24,0
3,621,out_of_sample,4,24,1
3,624,out_of_sample,4,24,4
3,627,out_of_sample,5,0,2
3,632,out_of_sample,5,1,2
3,636,out_of_sample,5,2,1
3,642,out_of_sample,5,3,2
3,653,out_of_sample,5,5,3
3,657,out_of_sample,5,6,2
3,659,out_of_sample,5,6,4
3,661,out_of_sample,5,7,1
3,662,out_of_sample,5,7,2
3,664,out_of_sample,5,7,4
3,671,out_of_sample,5,9,1
3,672,out_of_sample,5,9,2
3,673,out_of_sample,5,9,3
3,679,out_of_sample,5,10,4
3,681,out_of_sample,5,11,1
3,683,out_of_sample,5,11,3
3,684,out_of_sample,5,11,4
3,685,out_of_sample,5,12,0
3,686,out_of_sample,5,12,1
3,688,out_of_sample,5,12,3
3,689,out_of_sample,5,12,4
3,692,out_of_sample,5,13,2
3,693,out_of_sample,5,13,3
3,695,out_of_sample,5,14,0
3,700,out_of_sample,5,15,0
3,702,out_of_sample,5,15,2
3,703,out_of_sample,5,15,3
3,704,out_of_sample,5,15,4
3,708,out_of_sample,5,16,3
3,709,out_of_sample,5,16,4
3,711,out_of_sample,5,17,1
3,712,out_of_sample,5,17,2
3,714,out_of_sample,5,17,4
3,716,out_of_sample,5,18,1
3,721,out_of_sample,5,19,1
3,723,out_of_sample,5,19,3
3,727,out_of_sample,5,20,2
3,729,out_of_sample,5,20,4
3,732,out_of_sample,5,21,2
3,733,out_of_sample,5,21,3
3,734,out_of_sample,5,21,4
3,736,out_of_sample,5,22,1
3,739,out_of_sample,5,22,4
3,741,out_of_sample,5,23,1
3,745,out_of_sample,5,24,0
3,748,out_of_sample,5,24,3
3,750,out_of_sample,6,0,0
3,752,out_of_sample,6,0,2
3,754,out_of_sample,6,0,4
3,755,out_of_sample,6,1,0
3,756,out_of_sample,6,1,1
3,761,out_of_sample,6,2,1
3,763,out_of_sample,6,2,3
3,767,out_of_sample,6,3,2
3,770,out_of_sample,6,4,0
3,773,out_of_sample,6,4,3
3,776,out_of_sample,6,5,1
3,778,out_of_sample,6,5,3
3,779,out_of_sample,6,5,4
3,781,out_of_sample,6,6,1
3,782,out_of_sample,6,6,2
3,784,out_of_sample,6,6,4
3,786,out_of_sample,6,7,1
3,787,out_of_sample,6,7,2
3,788,out_of_sample,6,7,3
3,789,out_of_sample,6,7,4
3,790,out_of_sample,6,8,0
3,791,out_of_sample,6,8,1
3,794,out_of_sample,6,8,4
3,796,out_of_sample,6,9,1
3,798,out_of_sample,6,9,3
3,800,out_of_sample,6,10,0
3,805,out_of_sample,6,11,0
3,808,out_of_sample,6,11,3
3,813,out_of_sample,6,12,3
3,817,out_of_sample,6,13,2
3,819,out_of_sample,6,13,4
3,823,out_of_sample,6,14,3
3,826,out_of_sample,6,15,1
3,827,out_of_sample,6,15,2
3,828,out_of_sample,6,15,3
3,829,out_of_sample,6,15,4
3,831,out_of_sample,6,16,1
3,833,out_of_sample,6,16,3
3,837,out_of_sample,6,17,2
3,841,out_of_sample,6,18,1
3,847,out_of_sample,6,19,2
3,848,out_of_sample,6,19,3
3,849,out_of_sample,6,19,4
3,850,out_of_sample,6,20,0
3,853,out_of_sample,6,20,3
3,859,out_of_sample,6,21,4
3,860,out_of_sample,6,22,0
3,862,out_of_sample,6,22,2
3,863,out_of_sample,6,22,3
3,864,out_of_sample,6,22,4
3,867,out_of_sample,6,23,2
3,868,out_of_sample,6,23,3
3,872,out_of_sample,6,24,2
3,873,out_of_sample,6,24,3
3,877,out_of_sample,7,0,2
3,878,out_of_sample,7,0,3
3,879,out_of_sample,7,0,4
3,884,out_of_sample,7,1,4
3,887,out_of_sample,7,2,2
3,888,out_of_sample,7,2,3
3,889,out_of_sample,7,2,4
3,892,out_of_sample,7,3,2
3,895,out_of_sample,7,4,0
3,898,out_of_sample,7,4,3
3,899,out_of_sample,7,4,4
3,902,out_of_sample,7,5,2
3,903,out_of_sample,7,5,3
3,906,out_of_sample,7,6,1
3,909,out_of_sample,7,6,4
3,910,out_of_sample,7,7,0
3,912,out_of_sample,7,7,2
3,915,out_of_sample,7,8,0
3,920,out_of_sample,7,9,0
3,921,out_of_sample,7,9,1
3,933,out_of_sample,7,11,3
3,934,out_of_sample,7,11,4
3,936,out_of_sample,7,12,1
3,937,out_of_sample,7,12,2
3,939,out_of_sample,7,12,4
3,940,out_of_sample,7,13,0
3,944,out_of_sample,7,13,4
3,945,out_of_sample,7,14,0
3,947,out_of_sample,7,14,2
3,948,out_of_sample,7,14,3
3,950,out_of_sample,7,15,0
3,956,out_of_sample,7,16,1
3,959,out_of_sample,7,16,4
3,962,out_of_sample,7,17,2
3,963,out_of_sample,7,17,3
3,966,out_of_sample,7,18,1
3,971,out_of_sample,7,19,1
3,973,out_of_sample,7,19,3
3,975,out_of_sample,7,20,0
3,976,out_of_sample,7,20,1
3,981,out_of_sample,7,21,1
3,983,out_of_sample,7,21,3
3,984,out_of_sample,7,21,4
3,987,out_of_sample,7,22,2
3,988,out_of_sample,7,22,3
3,989,out_of_sample,7,22,4
3,993,out_of_sample,7,23,3
3,994,out_of_sample,7,23,4
3,996,out_of_sample,7,24,1
3,998,out_of_sample,7,24,3
3,1000,out_of_sample,8,0,0
3,1001,out_of_sample,8,0,1
3,1004,out_of_sample,8,0,4
3,1005,out_of_sample,8,1,0
3,1008,out_of_sample,8,1,3
3,1012,out_of_sample,8,2,2
3,1013,out_of_sample,8,2,3
3,1014,out_of_sample,8,2,4
3,1015,out_of_sample,8,3,0
3,1016,out_of_sample,8,3,1
3,1023,out_of_sample,8,4,3
3,1026,out_of_sample,8,5,1
3,1028,out_of_sample,8,5,3
3,1029,out_of_sample,8,5,4
3,1031,out_of_sample,8,6,1
3,1034,out_of_sample,8,6,4
3,1036,out_of_sample,8,7,1
3,1040,out_of_sample,8,8,0
3,1041,out_of_sample,8,8,1
3,1043,out_of_sample,8,8,3
3,1044,out_of_sample,8,8,4
3,1048,out_of_sample,8,9,3
3,1049,out_of_sample,8,9,4
3,1050,out_of_sample,8,10,0
3,1052,out_of_sample,8,10,2
3,1054,out_of_sample,8,10,4
3,1056,out_of_sample,8,11,1
3,1060,out_of_sample,8,12,0
3,1064,out_of_sample,8,12,4
3,1065,out_of_sample,8,13,0
3,1066,out_of_sample,8,13,1
3,1067,out_of_sample,8,13,2
3,1068,out_of_sample,8,13,3
3,1069,out_of_sample,8,13,4
3,1070,out_of_sample,8,14,0
3,1072,out_of_sample,8,14,2
3,1073,out_of_sample,8,14,3
3,1075,out_of_sample,8,15,0
3,1078,out_of_sample,8,15,3
3,1079,out_of_sample,8,15,4
3,1080,out_of_sample,8,16,0
3,1082,out_of_sample,8,16,2
3,1085,out_of_sample,8,17,0
3,1086,out_of_sample,8,17,1
3,1088,out_of_sample,8,17,3
3,1093,out_of_sample,8,18,3
3,1096,out_of_sample,8,19,1
3,1098,out_of_sample,8,19,3
3,1099,out_of_sample,8,19,4
3,1100,out_of_sample,8,20,0
3,1101,out_of_sample,8,20,1
3,1103,out_of_sample,8,20,3
3,1107,out_of_sample,8,21,2
3,1112,out_of_sample,8,22,2
3,1113,out_of_sample,8,22,3
3,1115,out_of_sample,8,23,0
3,1119,out_of_sample,8,23,4
3,1120,out_of_sample,8,24,0
3,1124,out_of_sample,8,24,4
3,1128,out_of_sample,9,0,3
3,1129,out_of_sample,9,0,4
3,1131,out_of_sample,9,1,1
3,1132,out_of_sample,9,1,2
3,1134,out_of_sample,9,1,4
3,1135,out_of_sample,9,2,0
3,1137,out_of_sample,9,2,2
3,1138,out_of_sample,9,2,3
3,1142,out_of_sample,9,3,2
3,1149,out_of_sample,9,4,4
3,1150,out_of_sample,9,5,0
3,1152,out_of_sample,9,5,2
3,1153,out_of_sample,9,5,3
3,1158,out_of_sample,9,6,3
3,1161,out_of_sample,9,7,1
3,1163,out_of_sample,9,7,3
3,1168,out_of_sample,9,8,3
3,1169,out_of_sample,9,8,4
3,1170,out_of_sample,9,9,0
3,1171,out_of_sample,9,9,1
3,1173,out_of_sample,9,9,3
3,1175,out_of_sample,9,10,0
3,1176,out_of_sample,9,10,1
3,1177,out_of_sample,9,10,2
3,1183,out_of_sample,9,11,3
3,1184,out_of_sample,9,11,4
3,1187,out_of_sample,9,12,2
3,1189,out_of_sample,9,12,4
3,1190,out_of_sample,9,13,0
3,1192,out_of_sample,9,13,2
3,1195,out_of_sample,9,14,0
3,1196,out_of_sample,9,14,1
3,1200,out_of_sample,9,15,0
3,1205,out_of_sample,9,16,0
3,1207,out_of_sample,9,16,2
3,1208,out_of_sample,9,16,3
3,1209,out_of_sample,9,16,4
3,1211,out_of_sample,9,17,1
3,1213,out_of_sample,9,17,3
3,1214,out_of_sample,9,17,4
3,1215,out_of_sample,9,18,0
3,1217,out_of_sample,9,18,2
3,1218,out_of_sample,9,18,3
3,1220,out_of_sample,9,19,0
3,1221,out_of_sample,9,19,1
3,1225,out_of_sample,9,20,0
3,1227,out_of_sample,9,20,2
3,1229,out_of_sample,9,20,4
3,1230,out_of_sample,9,21,0
3,1232,out_of_sample,9,21,2
3,1233,out_of_sample,9,21,3
3,1234,out_of_sample,9,21,4
3,1238,out_of_sample,9,22,3
3,1239,out_of_sample,9,22,4
3,1245,out_of_sample,9,24,0
3,1246,out_of_sample,9,24,1
3,1248,out_of_sample,9,24,3
3,1250,out_of_sample,10,0,0
3,1251,out_of_sample,10,0,1
3,1253,out_of_sample,10,0,3
3,1255,out_of_sample,10,1,0
3,1256,out_of_sample,10,1,1
3,1257,out_of_sample,10,1,2
3,1259,out_of_sample,10,1,4
3,1260,out_of_sample,10,2,0
3,1261,out_of_sample,10,2,1
3,1263,out_of_sample,10,2,3
3,1264,out_of_sample,10,2,4
3,1265,out_of_sample,10,3,0
3,1266,out_of_sample,10,3,1
3,1268,out_of_sample,10,3,3
3,1269,out_of_sample,10,3,4
3,1270,out_of_sample,10,4,0
3,1273,out_of_sample,10,4,3
3,1275,out_of_sample,10,5,0
3,1276,out_of_sample,10,5,1
3,1277,out_of_sample,10,5,2
3,1278,out_of_sample,10,5,3
3,1282,out_of_sample,10,6,2
3,1283,out_of_sample,10,6,3
3,1284,out_of_sample,10,6,4
3,1285,out_of_sample,10,7,0
3,1287,out_of_sample,10,7,2
3,1288,out_of_sample,10,7,3
3,1289,out_of_sample,10,7,4
3,1290,out_of_sample,10,8,0
3,1294,out_of_sample,10,8,4
3,1296,out_of_sample,10,9,1
3,1298,out_of_sample,10,9,3
3,1301,out_of_sample,10,10,1
3,1302,out_of_sample,10,10,2
3,1303,out_of_sample,10,10,3
3,1304,out_of_sample,10,10,4
3,1306,out_of_sample,10,11,1
3,1308,out_of_sample,10,11,3
3,1309,out_of_sample,10,11,4
3,1311,out_of_sample,10,12,1
3,1313,out_of_sample,10,12,3
3,1314,out_of_sample,10,12,4
3,1315,out_of_sample,10,13,0
3,1318,out_of_sample,10,13,3
3,1320,out_of_sample,10,14,0
3,1321,out_of_sample,10,14,1
3,1323,out_of_sample,10,14,3
3,1326,out_of_sample,10,15,1
3,1327,out_of_sample,10,15,2
3,1329,out_of_sample,10,15,4
3,1333,out_of_sample,10,16,3
3,1339,out_of_sample,10,17,4
3,1340,out_of_sample,10,18,0
3,1342,out_of_sample,10,18,2
3,1344,out_of_sample,10,18,4
3,1345,out_of_sample,10,19,0
3,1346,out_of_sample,10,19,1
3,1351,out_of_sample,10,20,1
3,1355,out_of_sample,10,21,0
3,1357,out_of_sample,10,21,2
3,1359,out_of_sample,10,21,4
3,1361,out_of_sample,10,22,1
3,1365,out_of_sample,10,23,0
3,1368,out_of_sample,10,23,3
3,1369,out_of_sample,10,23,4
3,1371,out_of_sample,10,24,1
3,1375,out_of_sample,11,0,0
3,1376,out_of_sample,11,0,1
3,1381,out_of_sample,11,1,1
3,1382,out_of_sample,11,1,2
3,1390,out_of_sample,11,3,0
3,1395,out_of_sample,11,4,0
3,1398,out_of_sample,11,4,3
3,1400,out_of_sample,11,5,0
3,1401,out_of_sample,11,5,1
3,1403,out_of_sample,11,5,3
3,1404,out_of_sample,11,5,4
3,1405,out_of_sample,11,6,0
3,1407,out_of_sample,11,6,2
3,1410,out_of_sample,11,7,0
3,1411,out_of_sample,11,7,1
3,1412,out_of_sample,11,7,2
3,1417,out_of_sample,11,8,2
3,1419,out_of_sample,11,8,4
3,1420,out_of_sample,11,9,0
3,1426,out_of_sample,11,10,1
3,1430,out_of_sample,11,11,0
3,1431,out_of_sample,11,11,1
3,1432,out_of_sample,11,11,2
3,1434,out_of_sample,11,11,4
3,1435,out_of_sample,11,12,0
3,1436,out_of_sample,11,12,1
3,1439,out_of_sample,11,12,4
3,1441,out_of_sample,11,13,1
3,1443,out_of_sample,11,13,3
3,1444,out_of_sample,11,13,4
3,1446,out_of_sample,11,14,1
3,1450,out_of_sample,11,15,0
3,1453,out_of_sample,11,15,3
3,1454,out_of_sample,11,15,4
3,1455,out_of_sample,11,16,0
3,1457,out_of_sample,11,16,2
3,1461,out_of_sample,11,17,1
3,1462,out_of_sample,11,17,2
3,1463,out_of_sample,11,17,3
3,1464,out_of_sample,11,17,4
3,1465,out_of_sample,11,18,0
3,1468,out_of_sample,11,18,3
3,1469,out_of_sample,11,18,4
3,1472,out_of_sample,11,19,2
3,1473,out_of_sample,11,19,3
3,1476,out_of_sample,11,20,1
3,1477,out_of_sample,11,20,2
3,1480,out_of_sample,11,21,0
3,1481,out_of_sample,11,21,1
3,1483,out_of_sample,11,21,3
3,1488,out_of_sample,11,22,3
3,1492,out_of_sample,11,23,2
3,1494,out_of_sample,11,23,4
3,1496,out_of_sample,11,24,1
3,1498,out_of_sample,11,24,3
3,1499,out_of_sample,11,24,4
3,1504,out_of_sample,12,0,4
3,1505,out_of_sample,12,1,0
3,1506,out_of_sample,12,1,1
3,1509,out_of_sample,12,1,4
3,1510,out_of_sample,12,2,0
3,1515,out_of_sample,12,3,0
3,1517,out_of_sample,12,3,2
3,1518,out_of_sample,12,3,3
3,1519,out_of_sample,12,3,4
3,1520,out_of_sample,12,4,0
3,1523,out_of_sample,12,4,3
3,1524,out_of_sample,12,4,4
3,1526,out_of_sample,12,5,1
3,1527,out_of_sample,12,5,2
3,1534,out_of_sample,12,6,4
3,1537,out_of_sample,12,7,2
3,1539,out_of_sample,12,7,4
3,1540,out_of_sample,12,8,0
3,1541,out_of_sample,12,8,1
3,1542,out_of_sample,12,8,2
3,1544,out_of_sample,12,8,4
3,1545,out_of_sample,12,9,0
3,1549,out_of_sample,12,9,4
3,1553,out_of_sample,12,10,3
3,1556,out_of_sample,12,11,1
3,1560,out_of_sample,12,12,0
3,1562,out_of_sample,12,12,2
3,1565,out_of_sample,12,13,0
3,1569,out_of_sample,12,13,4
3,1571,out_of_sample,12,14,1
3,1572,out_of_sample,12,14,2
3,1574,out_of_sample,12,14,4
3,1575,out_of_sample,12,15,0
3,1581,out_of_sample,12,16,1
3,1586,out_of_sample,12,17,1
3,1588,out_of_sample,12,17,3
3,1594,out_of_sample,12,18,4
3,1595,out_of_sample,12,19,0
3,1596,out_of_sample,12,19,1
3,1597,out_of_sample,12,19,2
3,1599,out_of_sample,12,19,4
3,1600,out_of_sample,12,20,0
3,1601,out_of_sample,12,20,1
3,1602,out_of_sample,12,20,2
3,1606,out_of_sample,12,21,1
3,1607,out_of_sample,12,21,2
3,1617,out_of_sample,12,23,2
3,1623,out_of_sample,12,24,3
3,1624,out_of_sample,12,24,4
3,1625,out_of_sample,13,0,0
3,1628,out_of_sample,13,0,3
3,1632,out_of_sample,13,1,2
3,1637,out_of_sample,13,2,2
3,1638,out_of_sample,13,2,3
3,1639,out_of_sample,13,2,4
3,1641,out_of_sample,13,3,1
3,1645,out_of_sample,13,4,0
3,1649,out_of_sample,13,4,4
3,1651,out_of_sample,13,5,1
3,1652,out_of_sample,13,5,2
3,1654,out_of_sample,13,5,4
3,1655,out_of_sample,13,6,0
3,1656,out_of_sample,13,6,1
3,1657,out_of_sample,13,6,2
3,1661,out_of_sample,13,7,1
3,1663,out_of_sample,13,7,3
3,1665,out_of_sample,13,8,0
3,1666,out_of_sample,13,8,1
3,1667,out_of_sample,13,8,2
3,1668,out_of_sample,13,8,3
3,1669,out_of_sample,13,8,4
3,1671,out_of_sample,13,9,1
3,1672,out_of_sample,13,9,2
3,1674,out_of_sample,13,9,4
3,1676,out_of_sample,13,10,1
3,1678,out_of_sample,13,10,3
3,1679,out_of_sample,13,10,4
3,1680,out_of_sample,13,11,0
3,1682,out_of_sample,13,11,2
3,1683,out_of_sample,13,11,3
3,1689,out_of_sample,13,12,4
3,1690,out_of_sample,13,13,0
3,1691,out_of_sample,13,13,1
3,1692,out_of_sample,13,13,2
3,1695,out_of_sample,13,14,0
3,1697,out_of_sample,13,14,2
3,1698,out_of_sample,13,14,3
3,1700,out_of_sample,13,15,0
3,1701,out_of_sample,13,15,1
3,1703,out_of_sample,13,15,3
3,1704,out_of_sample,13,15,4
3,1705,out_of_sample,13,16,0
3,1709,out_of_sample,13,16,4
3,1710,out_of_sample,13,17,0
3,1711,out_of_sample,13,17,1
3,1716,out_of_sample,13,18,1
3,1719,out_of_sample,13,18,4
3,1720,out_of_sample,13,19,0
3,1721,out_of_sample,13,19,1
3,1723,out_of_sample,13,19,3
3,1725,out_of_sample,13,20,0
3,1728,out_of_sample,13,20,3
3,1729,out_of_sample,13,20,4
3,1731,out_of_sample,13,21,1
3,1732,out_of_sample,13,21,2
3,1733,out_of_sample,13,21,3
3,1736,out_of_sample,13,22,1
3,1746,out_of_sample,13,24,1
3,1748,out_of_sample,13,24,3
3,1749,out_of_sample,13,24,4
3,1750,out_of_sample,14,0,0
3,1752,out_of_sample,14,0,2
3,1756,out_of_sample,14,1,1
3,1758,out_of_sample,14,1,3
3,1759,out_of_sample,14,1,4
3,1760,out_of_sample,14,2,0
3,1762,out_of_sample,14,2,2
3,1764,out_of_sample,14,2,4
3,1768,out_of_sample,14,3,3
3,1769,out_of_sample,14,3,4
3,1770,out_of_sample,14,4,0
3,1771,out_of_sample,14,4,1
3,1774,out_of_sample,14,4,4
3,1776,out_of_sample,14,5,1
3,1777,out_of_sample,14,5,2
3,1778,out_of_sample,14,5,3
3,1780,out_of_sample,14,6,0
3,1784,out_of_sample,14,6,4
3,1786,out_of_sample,14,7,1
3,1787,out_of_sample,14,7,2
3,1791,out_of_sample,14,8,1
3,1792,out_of_sample,14,8,2
3,1793,out_of_sample,14,8,3
3,1798,out_of_sample,14,9,3
3,1799,out_of_sample,14,9,4
3,1800,out_of_sample,14,10,0
3,1804,out_of_sample,14,10,4
3,1806,out_of_sample,14,11,1
3,1807,out_of_sample,14,11,2
3,1808,out_of_sample,14,11,3
3,1810,out_of_sample,14,12,0
3,1811,out_of_sample,14,12,1
3,1812,out_of_sample,14,12,2
3,1813,out_of_sample,14,12,3
3,1820,out_of_sample,14,14,0
3,1821,out_of_sample,14,14,1
3,1822,out_of_sample,14,14,2
3,1826,out_of_sample,14,15,1
3,1828,out_of_sample,14,15,3
3,1830,out_of_sample,14,16,0
3,1832,out_of_sample,14,16,2
3,1833,out_of_sample,14,16,3
3,1836,out_of_sample,14,17,1
3,1840,out_of_sample,14,18,0
3,1842,out_of_sample,14,18,2
3,1845,out_of_sample,14,19,0
3,1849,out_of_sample,14,19,4
3,1851,out_of_sample,14,20,1
3,1852,out_of_sample,14,20,2
3,1855,out_of_sample,14,21,0
3,1858,out_of_sample,14,21,3
3,1859,out_of_sample,14,21,4
3,1861,out_of_sample,14,22,1
3,1862,out_of_sample,14,22,2
3,1865,out_of_sample,14,23,0
3,1866,out_of_sample,14,23,1
3,1867,out_of_sample,14,23,2
3,1869,out_of_sample,14,23,4
3,1870,out_of_sample,14,24,0
3,1874,out_of_sample,14,24,4
3,1875,out_of_sample,15,0,0
3,1876,out_of_sample,15,0,1
3,1879,out_of_sample,15,0,4
3,1880,out_of_sample,15,1,0
3,1881,out_of_sample,15,1,1
3,1884,out_of_sample,15,1,4
3,1885,out_of_sample,15,2,0
3,1887,out_of_sample,15,2,2
3,1890,out_of_sample,15,3,0
3,1892,out_of_sample,15,3,2
3,1894,out_of_sample,15,3,4
3,1897,out_of_sample,15,4,2
3,1899,out_of_sample,15,4,4
3,1900,out_of_sample,15,5,0
3,1901,out_of_sample,15,5,1
3,1902,out_of_sample,15,5,2
3,1903,out_of_sample,15,5,3
3,1905,out_of_sample,15,6,0
3,1906,out_of_sample,15,6,1
3,1908,out_of_sample,15,6,3
3,1909,out_of_sample,15,6,4
3,1910,out_of_sample,15,7,0
3,1911,out_of_sample,15,7,1
3,1912,out_of_sample,15,7,2
3,1913,out_of_sample,15,7,3
3,1914,out_of_sample,15,7,4
3,1915,out_of_sample,15,8,0
3,1922,out_of_sample,15,9,2
3,1923,out_of_sample,15,9,3
3,1925,out_of_sample,15,10,0
3,1926,out_of_sample,15,10,1
3,1929,out_of_sample,15,10,4
3,1934,out_of_sample,15,11,4
3,1937,out_of_sample,15,12,2
3,1939,out_of_sample,15,12,4
3,1941,out_of_sample,15,13,1
3,1942,out_of_sample,15,13,2
3,1945,out_of_sample,15,14,0
3,1948,out_of_sample,15,14,3
3,1949,out_of_sample,15,14,4
3,1950,out_of_sample,15,15,0
3,1951,out_of_sample,15,15,1
3,1952,out_of_sample,15,15,2
3,1956,out_of_sample,15,16,1
3,1958,out_of_sample,15,16,3
3,1959,out_of_sample,15,16,4
3,1960,out_of_sample,15,17,0
3,1964,out_of_sample,15,17,4
3,1965,out_of_sample,15,18,0
3,1966,out_of_sample,15,18,1
3,1968,out_of_sample,15,18,3
3,1969,out_of_sample,15,18,4
3,1977,out_of_sample,15,20,2
3,1978,out_of_sample,15,20,3
3,1979,out_of_sample,15,20,4
3,1980,out_of_sample,15,21,0
3,1981,out_of_sample,15,21,1
3,1982,out_of_sample,15,21,2
3,1985,out_of_sample,15,22,0
3,1986,out_of_sample,15,22,1
3,1988,out_of_sample,15,22,3
3,1989,out_of_sample,15,22,4
3,1992,out_of_sample,15,23,2
3,1994,out_of_sample,15,23,4
3,1997,out_of_sample,15,24,2
3,2000,out_of_sample,16,0,0
3,2004,out_of_sample,16,0,4
3,2005,out_of_sample,16,1,0
3,2007,out_of_sample,16,1,2
3,2008,out_of_sample,16,1,3
3,2009,out_of_sample,16,1,4
3,2010,out_of_sample,16,2,0
3,2016,out_of_sample,16,3,1
3,2020,out_of_sample,16,4,0
3,2022,out_of_sample,16,4,2
3,2024,out_of_sample,16,4,4
3,2028,out_of_sample,16,5,3
3,2029,out_of_sample,16,5,4
3,2032,out_of_sample,16,6,2
3,2038,out_of_sample,16,7,3
3,2041,out_of_sample,16,8,1
3,2048,out_of_sample,16,9,3
3,2049,out_of_sample,16,9,4
3,2050,out_of_sample,16,10,0
3,2055,out_of_sample,16,11,0
3,2057,out_of_sample,16,11,2
3,2058,out_of_sample,16,11,3
3,2061,out_of_sample,16,12,1
3,2063,out_of_sample,16,12,3
3,2065,out_of_sample,16,13,0
3,2068,out_of_sample,16,13,3
3,2069,out_of_sample,16,13,4
3,2072,out_of_sample,16,14,2
3,2073,out_of_sample,16,14,3
3,2075,out_of_sample,16,15,0
3,2076,out_of_sample,16,15,1
3,2081,out_of_sample,16,16,1
3,2082,out_of_sample,16,16,2
3,2087,out_of_sample,16,17,2
3,2088,out_of_sample,16,17,3
3,2090,out_of_sample,16,18,0
3,2091,out_of_sample,16,18,1
3,2092,out_of_sample,16,18,2
3,2093,out_of_sample,16,18,3
3,2095,out_of_sample,16,19,0
3,2099,out_of_sample,16,19,4
3,2101,out_of_sample,16,20,1
3,2103,out_of_sample,16,20,3
3,2104,out_of_sample,16,20,4
3,2110,out_of_sample,16,22,0
3,2111,out_of_sample,16,22,1
3,2113,out_of_sample,16,22,3
3,2118,out_of_sample,16,23,3
3,2119,out_of_sample,16,23,4
3,2121,out_of_sample,16,24,1
3,2125,out_of_sample,17,0,0
3,2127,out_of_sample,17,0,2
3,2131,out_of_sample,17,1,1
3,2133,out_of_sample,17,1,3
3,2134,out_of_sample,17,1,4
3,2135,out_of_sample,17,2,0
3,2139,out_of_sample,17,2,4
3,2140,out_of_sample,17,3,0
3,2141,out_of_sample,17,3,1
3,2142,out_of_sample,17,3,2
3,2143,out_of_sample,17,3,3
3,2144,out_of_sample,17,3,4
3,2145,out_of_sample,17,4,0
3,2146,out_of_sample,17,4,1
3,2147,out_of_sample,17,4,2
3,2149,out_of_sample,17,4,4
3,2150,out_of_sample,17,5,0
3,2152,out_of_sample,17,5,2
3,2156,out_of_sample,17,6,1
3,2157,out_of_sample,17,6,2
3,2163,out_of_sample,17,7,3
3,2168,out_of_sample,17,8,3
3,2171,out_of_sample,17,9,1
3,2180,out_of_sample,17,11,0
3,2186,out_of_sample,17,12,1
3,2187,out_of_sample,17,12,2
3,2188,out_of_sample,17,12,3
3,2190,out_of_sample,17,13,0
3,2197,out_of_sample,17,14,2
3,2198,out_of_sample,17,14,3
3,2201,out_of_sample,17,15,1
3,2204,out_of_sample,17,15,4
3,2205,out_of_sample,17,16,0
3,2208,out_of_sample,17,16,3
3,2212,out_of_sample,17,17,2
3,2214,out_of_sample,17,17,4
3,2220,out_of_sample,17,19,0
3,2233,out_of_sample,17,21,3
3,2236,out_of_sample,17,22,1
3,2241,out_of_sample,17,23,1
3,2242,out_of_sample,17,23,2
3,2243,out_of_sample,17,23,3
3,2245,out_of_sample,17,24,0
3,2248,out_of_sample,17,24,3
3,2249,out_of_sample,17,24,4
3,2252,out_of_sample,18,0,2
3,2253,out_of_sample,18,0,3
3,2255,out_of_sample,18,1,0
3,2260,out_of_sample,18,2,0
3,2263,out_of_sample,18,2,3
3,2264,out_of_sample,18,2,4
3,2265,out_of_sample,18,3,0
3,2266,out_of_sample,18,3,1
3,2271,out_of_sample,18,4,1
3,2274,out_of_sample,18,4,4
3,2277,out_of_sample,18,5,2
3,2279,out_of_sample,18,5,4
3,2280,out_of_sample,18,6,0
3,2281,out_of_sample,18,6,1
3,2284,out_of_sample,18,6,4
3,2285,out_of_sample,18,7,0
3,2286,out_of_sample,18,7,1
3,2287,out_of_sample,18,7,2
3,2290,out_of_sample,18,8,0
3,2291,out_of_sample,18,8,1
3,2292,out_of_sample,18,8,2
3,2293,out_of_sample,18,8,3
3,2294,out_of_sample,18,8,4
